size,data_structure,operation,run_index,seed,time_s,min_val,max_val,cpu_model,cpu_cores,compiler_version,os_info,timestamp,hostname
2000,heap,insert,0,42,0.00001760,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
2000,heap,insert,1,43,0.00001753,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
2000,heap,insert,2,44,0.00001790,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,heap,insert,0,42,0.00002592,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,heap,insert,1,43,0.00002591,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,heap,insert,2,44,0.00002677,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,heap,insert,0,42,0.00003441,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,heap,insert,1,43,0.00003474,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,heap,insert,2,44,0.00003564,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
5000,heap,insert,0,42,0.00004307,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
5000,heap,insert,1,43,0.00006257,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
