size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
6000000,não simultaneo,random_paired,0,42,0.001594276,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,simultaneo,random_paired,0,42,0.001736744,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,não simultaneo,random_paired,1,43,0.001795188,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,simultaneo,random_paired,1,43,0.001952795,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,não simultaneo,random_paired,2,44,0.002054440,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,simultaneo,random_paired,2,44,0.001911745,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,não simultaneo,random_paired,3,45,0.001768060,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,simultaneo,random_paired,3,45,0.001851698,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,não simultaneo,random_paired,4,46,0.001540304,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
6000000,simultaneo,random_paired,4,46,0.002023675,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,não simultaneo,random_paired,0,42,0.002102833,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,simultaneo,random_paired,0,42,0.002151600,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,não simultaneo,random_paired,1,43,0.002172031,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,simultaneo,random_paired,1,43,0.002161845,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,não simultaneo,random_paired,2,44,0.002329995,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,simultaneo,random_paired,2,44,0.002131984,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,não simultaneo,random_paired,3,45,0.002300036,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,simultaneo,random_paired,3,45,0.002255379,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,não simultaneo,random_paired,4,46,0.002072615,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
7000000,simultaneo,random_paired,4,46,0.002178401,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,não simultaneo,random_paired,0,42,0.002302515,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,simultaneo,random_paired,0,42,0.002473601,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,não simultaneo,random_paired,1,43,0.002417070,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,simultaneo,random_paired,1,43,0.002472555,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,não simultaneo,random_paired,2,44,0.002611666,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,simultaneo,random_paired,2,44,0.002412134,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,não simultaneo,random_paired,3,45,0.002746827,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,simultaneo,random_paired,3,45,0.002859155,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,não simultaneo,random_paired,4,46,0.002721582,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
8000000,simultaneo,random_paired,4,46,0.002536349,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,não simultaneo,random_paired,0,42,0.002865338,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,simultaneo,random_paired,0,42,0.002914617,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,não simultaneo,random_paired,1,43,0.003038291,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,simultaneo,random_paired,1,43,0.002878792,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,não simultaneo,random_paired,2,44,0.003162977,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,simultaneo,random_paired,2,44,0.002852975,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,não simultaneo,random_paired,3,45,0.003506607,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,simultaneo,random_paired,3,45,0.002794230,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,não simultaneo,random_paired,4,46,0.002784789,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
9000000,simultaneo,random_paired,4,46,0.002881494,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,não simultaneo,random_paired,0,42,0.003683965,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,simultaneo,random_paired,0,42,0.003489014,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,não simultaneo,random_paired,1,43,0.003242442,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,simultaneo,random_paired,1,43,0.003163481,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,não simultaneo,random_paired,2,44,0.003189213,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,simultaneo,random_paired,2,44,0.003255545,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,não simultaneo,random_paired,3,45,0.003324436,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,simultaneo,random_paired,3,45,0.003234920,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,não simultaneo,random_paired,4,46,0.003294696,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
10000000,simultaneo,random_paired,4,46,0.003189707,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,não simultaneo,random_paired,0,42,0.003314611,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,simultaneo,random_paired,0,42,0.003377567,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,não simultaneo,random_paired,1,43,0.003605849,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,simultaneo,random_paired,1,43,0.003591589,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,não simultaneo,random_paired,2,44,0.003434197,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,simultaneo,random_paired,2,44,0.003434847,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,não simultaneo,random_paired,3,45,0.003503214,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,simultaneo,random_paired,3,45,0.003509686,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,não simultaneo,random_paired,4,46,0.003478839,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
11000000,simultaneo,random_paired,4,46,0.004966686,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,não simultaneo,random_paired,0,42,0.004154839,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,simultaneo,random_paired,0,42,0.003846540,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,não simultaneo,random_paired,1,43,0.003739971,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,simultaneo,random_paired,1,43,0.003749979,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,não simultaneo,random_paired,2,44,0.003601873,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,simultaneo,random_paired,2,44,0.003697129,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,não simultaneo,random_paired,3,45,0.004004062,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,simultaneo,random_paired,3,45,0.003809325,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,não simultaneo,random_paired,4,46,0.004160377,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
12000000,simultaneo,random_paired,4,46,0.004017504,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,não simultaneo,random_paired,0,42,0.004223790,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,simultaneo,random_paired,0,42,0.004217773,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,não simultaneo,random_paired,1,43,0.004148118,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,simultaneo,random_paired,1,43,0.004246324,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,não simultaneo,random_paired,2,44,0.004308005,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,simultaneo,random_paired,2,44,0.004157557,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,não simultaneo,random_paired,3,45,0.004031428,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,simultaneo,random_paired,3,45,0.004138639,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,não simultaneo,random_paired,4,46,0.004441815,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
13000000,simultaneo,random_paired,4,46,0.004237823,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,não simultaneo,random_paired,0,42,0.004943846,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,simultaneo,random_paired,0,42,0.004714086,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,não simultaneo,random_paired,1,43,0.005677805,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,simultaneo,random_paired,1,43,0.004673945,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,não simultaneo,random_paired,2,44,0.004770008,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,simultaneo,random_paired,2,44,0.004653558,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,não simultaneo,random_paired,3,45,0.004724798,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,simultaneo,random_paired,3,45,0.004840248,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,não simultaneo,random_paired,4,46,0.004818680,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
14000000,simultaneo,random_paired,4,46,0.004678706,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,não simultaneo,random_paired,0,42,0.005044579,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,simultaneo,random_paired,0,42,0.004861534,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,não simultaneo,random_paired,1,43,0.005126315,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,simultaneo,random_paired,1,43,0.005043399,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,não simultaneo,random_paired,2,44,0.005034809,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,simultaneo,random_paired,2,44,0.004908969,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,não simultaneo,random_paired,3,45,0.005071019,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,simultaneo,random_paired,3,45,0.004982234,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,não simultaneo,random_paired,4,46,0.005145735,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
15000000,simultaneo,random_paired,4,46,0.005003263,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,não simultaneo,random_paired,0,42,0.005408846,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,simultaneo,random_paired,0,42,0.005208212,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,não simultaneo,random_paired,1,43,0.005585840,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,simultaneo,random_paired,1,43,0.005470940,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,não simultaneo,random_paired,2,44,0.005735413,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,simultaneo,random_paired,2,44,0.005571978,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,não simultaneo,random_paired,3,45,0.005770161,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,simultaneo,random_paired,3,45,0.005668457,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,não simultaneo,random_paired,4,46,0.005657502,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
16000000,simultaneo,random_paired,4,46,0.006196556,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,não simultaneo,random_paired,0,42,0.006347653,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,simultaneo,random_paired,0,42,0.006093981,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,não simultaneo,random_paired,1,43,0.006015029,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,simultaneo,random_paired,1,43,0.005928492,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,não simultaneo,random_paired,2,44,0.006115729,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,simultaneo,random_paired,2,44,0.005928710,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,não simultaneo,random_paired,3,45,0.005988449,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,simultaneo,random_paired,3,45,0.005909875,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,não simultaneo,random_paired,4,46,0.006044470,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
17000000,simultaneo,random_paired,4,46,0.005921261,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,não simultaneo,random_paired,0,42,0.006301060,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,simultaneo,random_paired,0,42,0.006299439,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,não simultaneo,random_paired,1,43,0.006654101,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,simultaneo,random_paired,1,43,0.006556036,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,não simultaneo,random_paired,2,44,0.006231011,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,simultaneo,random_paired,2,44,0.006218525,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,não simultaneo,random_paired,3,45,0.006623778,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,simultaneo,random_paired,3,45,0.006476302,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,não simultaneo,random_paired,4,46,0.005927787,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
18000000,simultaneo,random_paired,4,46,0.006178404,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,não simultaneo,random_paired,0,42,0.006408205,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,simultaneo,random_paired,0,42,0.006345723,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,não simultaneo,random_paired,1,43,0.006295056,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,simultaneo,random_paired,1,43,0.006377314,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,não simultaneo,random_paired,2,44,0.006181476,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,simultaneo,random_paired,2,44,0.006364518,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,não simultaneo,random_paired,3,45,0.006216777,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,simultaneo,random_paired,3,45,0.006350946,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,não simultaneo,random_paired,4,46,0.006873650,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
19000000,simultaneo,random_paired,4,46,0.006274296,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,não simultaneo,random_paired,0,42,0.006649040,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,simultaneo,random_paired,0,42,0.006842091,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,não simultaneo,random_paired,1,43,0.007738300,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,simultaneo,random_paired,1,43,0.007237075,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,não simultaneo,random_paired,2,44,0.006652216,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,simultaneo,random_paired,2,44,0.006774021,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,não simultaneo,random_paired,3,45,0.007096373,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,simultaneo,random_paired,3,45,0.007391207,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,não simultaneo,random_paired,4,46,0.007461580,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
20000000,simultaneo,random_paired,4,46,0.007058373,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,não simultaneo,random_paired,0,42,0.007348489,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,simultaneo,random_paired,0,42,0.007153744,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,não simultaneo,random_paired,1,43,0.007219204,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,simultaneo,random_paired,1,43,0.007196841,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,não simultaneo,random_paired,2,44,0.007672889,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,simultaneo,random_paired,2,44,0.007296302,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,não simultaneo,random_paired,3,45,0.007453983,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,simultaneo,random_paired,3,45,0.007319011,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,não simultaneo,random_paired,4,46,0.007102389,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
21000000,simultaneo,random_paired,4,46,0.007063154,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,não simultaneo,random_paired,0,42,0.007475527,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,simultaneo,random_paired,0,42,0.007255050,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,não simultaneo,random_paired,1,43,0.007485729,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,simultaneo,random_paired,1,43,0.008727445,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,não simultaneo,random_paired,2,44,0.007480433,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,simultaneo,random_paired,2,44,0.007589575,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,não simultaneo,random_paired,3,45,0.007451596,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,simultaneo,random_paired,3,45,0.007324483,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,não simultaneo,random_paired,4,46,0.008308190,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
22000000,simultaneo,random_paired,4,46,0.007872058,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,não simultaneo,random_paired,0,42,0.008680230,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,simultaneo,random_paired,0,42,0.008130114,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,não simultaneo,random_paired,1,43,0.007942311,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,simultaneo,random_paired,1,43,0.007698325,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,não simultaneo,random_paired,2,44,0.007786933,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,simultaneo,random_paired,2,44,0.007691915,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,não simultaneo,random_paired,3,45,0.008020445,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,simultaneo,random_paired,3,45,0.007917507,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,não simultaneo,random_paired,4,46,0.008007715,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
23000000,simultaneo,random_paired,4,46,0.007941792,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,não simultaneo,random_paired,0,42,0.008040230,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,simultaneo,random_paired,0,42,0.008048606,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,não simultaneo,random_paired,1,43,0.008316624,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,simultaneo,random_paired,1,43,0.008253330,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,não simultaneo,random_paired,2,44,0.008282446,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,simultaneo,random_paired,2,44,0.008090451,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,não simultaneo,random_paired,3,45,0.008040489,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,simultaneo,random_paired,3,45,0.008235532,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,não simultaneo,random_paired,4,46,0.008340876,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
24000000,simultaneo,random_paired,4,46,0.008000853,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,não simultaneo,random_paired,0,42,0.008518243,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,simultaneo,random_paired,0,42,0.008280393,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,não simultaneo,random_paired,1,43,0.010642738,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,simultaneo,random_paired,1,43,0.009155554,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,não simultaneo,random_paired,2,44,0.008805946,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,simultaneo,random_paired,2,44,0.008146437,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,não simultaneo,random_paired,3,45,0.008552063,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,simultaneo,random_paired,3,45,0.008536452,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,não simultaneo,random_paired,4,46,0.008515711,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
25000000,simultaneo,random_paired,4,46,0.008516691,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 15:41:41"
