size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
6000,separate,sorted,0,42,0.000000474,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
6000,simultaneous,sorted,0,42,0.000002598,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000,separate,sorted,0,42,0.000000545,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000,simultaneous,sorted,0,42,0.000003032,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000,separate,sorted,0,42,0.000000624,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000,simultaneous,sorted,0,42,0.000003468,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
9000,separate,sorted,0,42,0.000000685,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
9000,simultaneous,sorted,0,42,0.000003900,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
10000,separate,sorted,0,42,0.000000768,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
10000,simultaneous,sorted,0,42,0.000004323,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
20000,separate,sorted,0,42,0.000002249,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
20000,simultaneous,sorted,0,42,0.000008628,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
30000,separate,sorted,0,42,0.000003289,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
30000,simultaneous,sorted,0,42,0.000012949,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
40000,separate,sorted,0,42,0.000004301,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
40000,simultaneous,sorted,0,42,0.000017958,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
50000,separate,sorted,0,42,0.000005348,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
50000,simultaneous,sorted,0,42,0.000021541,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
60000,separate,sorted,0,42,0.000006307,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
60000,simultaneous,sorted,0,42,0.000025846,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
70000,separate,sorted,0,42,0.000008644,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
70000,simultaneous,sorted,0,42,0.000047929,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
80000,separate,sorted,0,42,0.000005492,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
80000,simultaneous,sorted,0,42,0.000022270,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
90000,separate,sorted,0,42,0.000015387,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
90000,simultaneous,sorted,0,42,0.000060146,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
100000,separate,sorted,0,42,0.000010126,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
100000,simultaneous,sorted,0,42,0.000041749,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
200000,separate,sorted,0,42,0.000020183,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
200000,simultaneous,sorted,0,42,0.000088139,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
300000,separate,sorted,0,42,0.000030595,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
300000,simultaneous,sorted,0,42,0.000136315,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
400000,separate,sorted,0,42,0.000048210,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
400000,simultaneous,sorted,0,42,0.000164625,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
500000,separate,sorted,0,42,0.000089157,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
500000,simultaneous,sorted,0,42,0.000250473,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
600000,separate,sorted,0,42,0.000120957,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
600000,simultaneous,sorted,0,42,0.000290910,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
700000,separate,sorted,0,42,0.000145619,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
700000,simultaneous,sorted,0,42,0.000287003,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
800000,separate,sorted,0,42,0.000163547,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
800000,simultaneous,sorted,0,42,0.000321904,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
900000,separate,sorted,0,42,0.000141432,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
900000,simultaneous,sorted,0,42,0.000336078,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
1000000,separate,sorted,0,42,0.000182567,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
1000000,simultaneous,sorted,0,42,0.000365313,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
2000000,separate,sorted,0,42,0.000377795,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
2000000,simultaneous,sorted,0,42,0.000842080,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
3000000,separate,sorted,0,42,0.000585661,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
3000000,simultaneous,sorted,0,42,0.001106894,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
4000000,separate,sorted,0,42,0.001130102,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
4000000,simultaneous,sorted,0,42,0.002046624,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
5000000,separate,sorted,0,42,0.001581933,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
5000000,simultaneous,sorted,0,42,0.002937090,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
6000000,separate,sorted,0,42,0.002663435,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
6000000,simultaneous,sorted,0,42,0.003751367,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000000,separate,sorted,0,42,0.002318038,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000000,simultaneous,sorted,0,42,0.005172800,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000000,separate,sorted,0,42,0.003253656,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000000,simultaneous,sorted,0,42,0.007174788,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
9000000,separate,sorted,0,42,0.004978548,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
9000000,simultaneous,sorted,0,42,0.007880201,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
10000000,separate,sorted,0,42,0.004216095,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
10000000,simultaneous,sorted,0,42,0.008582893,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
11000000,separate,sorted,0,42,0.009385888,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
11000000,simultaneous,sorted,0,42,0.007913552,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
12000000,separate,sorted,0,42,0.004195525,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
12000000,simultaneous,sorted,0,42,0.008542978,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
13000000,separate,sorted,0,42,0.003730784,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
13000000,simultaneous,sorted,0,42,0.008461369,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
14000000,separate,sorted,0,42,0.003936385,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
14000000,simultaneous,sorted,0,42,0.009726445,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
15000000,separate,sorted,0,42,0.004086311,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
15000000,simultaneous,sorted,0,42,0.010424036,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
16000000,separate,sorted,0,42,0.004655040,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
16000000,simultaneous,sorted,0,42,0.010577626,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
17000000,separate,sorted,0,42,0.005134571,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
17000000,simultaneous,sorted,0,42,0.011247531,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
18000000,separate,sorted,0,42,0.005077931,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
18000000,simultaneous,sorted,0,42,0.011687075,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
19000000,separate,sorted,0,42,0.005738098,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
19000000,simultaneous,sorted,0,42,0.013091360,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
20000000,separate,sorted,0,42,0.005655509,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
20000000,simultaneous,sorted,0,42,0.013647201,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
21000000,separate,sorted,0,42,0.006189492,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
21000000,simultaneous,sorted,0,42,0.015934487,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
22000000,separate,sorted,0,42,0.006383971,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
22000000,simultaneous,sorted,0,42,0.015510252,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
23000000,separate,sorted,0,42,0.006677862,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
23000000,simultaneous,sorted,0,42,0.015770251,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
24000000,separate,sorted,0,42,0.007601187,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
24000000,simultaneous,sorted,0,42,0.015477280,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
25000000,separate,sorted,0,42,0.007707840,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
25000000,simultaneous,sorted,0,42,0.016840312,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
26000000,separate,sorted,0,42,0.007621349,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
26000000,simultaneous,sorted,0,42,0.017500317,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
27000000,separate,sorted,0,42,0.008021920,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
27000000,simultaneous,sorted,0,42,0.018910467,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
28000000,separate,sorted,0,42,0.008712132,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
28000000,simultaneous,sorted,0,42,0.018948527,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
29000000,separate,sorted,0,42,0.008871915,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
29000000,simultaneous,sorted,0,42,0.019321355,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
30000000,separate,sorted,0,42,0.008617619,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
30000000,simultaneous,sorted,0,42,0.020874245,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
31000000,separate,sorted,0,42,0.011514646,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
31000000,simultaneous,sorted,0,42,0.022310665,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
32000000,separate,sorted,0,42,0.009612292,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
32000000,simultaneous,sorted,0,42,0.022668214,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
33000000,separate,sorted,0,42,0.009667492,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
33000000,simultaneous,sorted,0,42,0.021749222,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
34000000,separate,sorted,0,42,0.011984654,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
34000000,simultaneous,sorted,0,42,0.021247429,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
35000000,separate,sorted,0,42,0.010907863,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
35000000,simultaneous,sorted,0,42,0.023358578,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
36000000,separate,sorted,0,42,0.010791136,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
36000000,simultaneous,sorted,0,42,0.024391434,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
37000000,separate,sorted,0,42,0.010885411,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
37000000,simultaneous,sorted,0,42,0.024349596,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
38000000,separate,sorted,0,42,0.011239557,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
38000000,simultaneous,sorted,0,42,0.026268386,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
39000000,separate,sorted,0,42,0.011297556,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
39000000,simultaneous,sorted,0,42,0.027301766,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
40000000,separate,sorted,0,42,0.011797581,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
40000000,simultaneous,sorted,0,42,0.027255015,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
41000000,separate,sorted,0,42,0.011936129,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
41000000,simultaneous,sorted,0,42,0.028068323,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
42000000,separate,sorted,0,42,0.012197401,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
42000000,simultaneous,sorted,0,42,0.030490873,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
43000000,separate,sorted,0,42,0.012678185,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
43000000,simultaneous,sorted,0,42,0.028795320,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
44000000,separate,sorted,0,42,0.013406584,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
44000000,simultaneous,sorted,0,42,0.032834038,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
45000000,separate,sorted,0,42,0.013026024,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
45000000,simultaneous,sorted,0,42,0.029736752,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
46000000,separate,sorted,0,42,0.013506350,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
46000000,simultaneous,sorted,0,42,0.031000928,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
47000000,separate,sorted,0,42,0.014829664,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
47000000,simultaneous,sorted,0,42,0.032327502,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
48000000,separate,sorted,0,42,0.015028240,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
48000000,simultaneous,sorted,0,42,0.032257150,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
49000000,separate,sorted,0,42,0.014215017,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
49000000,simultaneous,sorted,0,42,0.034742054,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
50000000,separate,sorted,0,42,0.014416861,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
50000000,simultaneous,sorted,0,42,0.033323971,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
51000000,separate,sorted,0,42,0.015184030,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
51000000,simultaneous,sorted,0,42,0.035302405,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
52000000,separate,sorted,0,42,0.014988406,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
52000000,simultaneous,sorted,0,42,0.034969334,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
53000000,separate,sorted,0,42,0.016498223,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
53000000,simultaneous,sorted,0,42,0.036483754,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
54000000,separate,sorted,0,42,0.015515155,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
54000000,simultaneous,sorted,0,42,0.037008215,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
55000000,separate,sorted,0,42,0.016002973,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
55000000,simultaneous,sorted,0,42,0.036927317,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
56000000,separate,sorted,0,42,0.016322655,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
56000000,simultaneous,sorted,0,42,0.041674060,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
57000000,separate,sorted,0,42,0.016645826,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
57000000,simultaneous,sorted,0,42,0.039227614,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
58000000,separate,sorted,0,42,0.016560307,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
58000000,simultaneous,sorted,0,42,0.038749438,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
59000000,separate,sorted,0,42,0.016814195,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
59000000,simultaneous,sorted,0,42,0.040316645,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
60000000,separate,sorted,0,42,0.017326324,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
60000000,simultaneous,sorted,0,42,0.040237516,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
61000000,separate,sorted,0,42,0.017737838,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
61000000,simultaneous,sorted,0,42,0.041933652,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
62000000,separate,sorted,0,42,0.018005251,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
62000000,simultaneous,sorted,0,42,0.041709376,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
63000000,separate,sorted,0,42,0.019099701,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
63000000,simultaneous,sorted,0,42,0.041488933,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
64000000,separate,sorted,0,42,0.018192213,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
64000000,simultaneous,sorted,0,42,0.046510074,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
65000000,separate,sorted,0,42,0.018421014,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
65000000,simultaneous,sorted,0,42,0.046700609,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
66000000,separate,sorted,0,42,0.019120107,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
66000000,simultaneous,sorted,0,42,0.050135679,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
67000000,separate,sorted,0,42,0.019467157,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
67000000,simultaneous,sorted,0,42,0.044907343,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
68000000,separate,sorted,0,42,0.019311503,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
68000000,simultaneous,sorted,0,42,0.045800207,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
69000000,separate,sorted,0,42,0.019804605,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
69000000,simultaneous,sorted,0,42,0.047414176,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
70000000,separate,sorted,0,42,0.021948107,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
70000000,simultaneous,sorted,0,42,0.047936389,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
71000000,separate,sorted,0,42,0.022466355,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
71000000,simultaneous,sorted,0,42,0.046663551,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
72000000,separate,sorted,0,42,0.025552067,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
72000000,simultaneous,sorted,0,42,0.049830801,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
73000000,separate,sorted,0,42,0.022051865,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
73000000,simultaneous,sorted,0,42,0.054424826,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
74000000,separate,sorted,0,42,0.023687684,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
74000000,simultaneous,sorted,0,42,0.053068142,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
100000000,separate,sorted,0,42,0.028369474,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
100000000,simultaneous,sorted,0,42,0.072505499,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
1000,separate,reverse,0,42,0.000000621,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
1000,simultaneous,reverse,0,42,0.000000443,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
2000,separate,reverse,0,42,0.000000170,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
2000,simultaneous,reverse,0,42,0.000000813,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
3000,separate,reverse,0,42,0.000000231,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
3000,simultaneous,reverse,0,42,0.000001190,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
4000,separate,reverse,0,42,0.000000296,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
4000,simultaneous,reverse,0,42,0.000001578,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
5000,separate,reverse,0,42,0.000000364,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
5000,simultaneous,reverse,0,42,0.000001965,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
6000,separate,reverse,0,42,0.000000428,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
6000,simultaneous,reverse,0,42,0.000002351,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000,separate,reverse,0,42,0.000000491,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
7000,simultaneous,reverse,0,42,0.000002743,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000,separate,reverse,0,42,0.000000556,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
8000,simultaneous,reverse,0,42,0.000003135,0,"","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 11:47:47"
